Base_HR,Base_EDA,HR,EDA,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,EDA_difference,HR_difference,Trust_level
99.92,8.7,85.63,4.76,0.5995559,0.00577196,0.3159176,0.07192921,0.00996071,0.00737653,0.008959594,-3.94,-14.29,Gradual_distrust
99.92,8.7,85.42,4.75,0.6037084,0.005868312,0.311877,0.06970422,0.009976757,0.007427509,0.009542639,-3.95,-14.5,Gradual_distrust
99.92,8.7,85.18,4.9,0.6071725,0.005987165,0.3097262,0.06754553,0.009885835,0.007328396,0.01002214,-3.8,-14.74,Gradual_distrust
99.92,8.7,84.92,4.84,0.6091723,0.005929785,0.3083436,0.06684528,0.009743596,0.007132745,0.01006123,-3.86,-15,Gradual_distrust
99.92,8.7,84.65,4.84,0.6123101,0.005735652,0.3061861,0.06655242,0.009533009,0.006776247,0.00987134,-3.86,-15.27,Gradual_distrust
99.92,8.7,84.37,5.11,0.6176416,0.005312436,0.3017565,0.06680634,0.009244378,0.005946433,0.009331603,-3.59,-15.55,Gradual_distrust
99.92,8.7,84.1,5.34,0.6213006,0.005035548,0.2979937,0.06857205,0.009030554,0.005279609,0.008784247,-3.36,-15.82,Gradual_distrust
99.92,8.7,83.83,5.16,0.6228257,0.004905201,0.2965346,0.06936901,0.008939446,0.004975887,0.008520464,-3.54,-16.09,Gradual_distrust
99.92,8.7,83.58,5.17,0.6241608,0.004495122,0.2952096,0.07099658,0.008749081,0.00424692,0.007755513,-3.53,-16.34,Gradual_distrust
99.92,8.7,83.35,5.13,0.6231751,0.004330236,0.2956699,0.07244935,0.008661442,0.003954807,0.007368792,-3.57,-16.57,Gradual_distrust
99.92,8.7,83.17,5.09,0.6194548,0.004118908,0.2981973,0.07273217,0.008506365,0.003578605,0.006799665,-3.61,-16.75,Gradual_distrust
99.92,8.7,83,5.06,0.6121866,0.003897515,0.3051806,0.07354723,0.008343769,0.003305313,0.00630387,-3.64,-16.92,Gradual_distrust
99.92,8.7,82.87,5.04,0.6009794,0.003666302,0.3182685,0.07330158,0.008155497,0.003041524,0.005790192,-3.66,-17.05,Gradual_distrust
99.92,8.7,82.75,5.02,0.5847999,0.003382158,0.3362101,0.07392085,0.007892611,0.002774838,0.005201952,-3.68,-17.17,Gradual_distrust
99.92,8.7,82.7,5.04,0.5734311,0.003243841,0.3492588,0.07700951,0.007752781,0.002563886,0.00507046,-3.66,-17.22,Gradual_distrust
99.92,8.7,82.67,5.03,0.5665357,0.003153606,0.357381,0.07894902,0.007681864,0.00242432,0.005042226,-3.67,-17.25,Gradual_distrust
99.92,8.7,82.48,4.95,0.5582751,0.003060911,0.3678939,0.08594277,0.007619749,0.002199219,0.004914366,-3.75,-17.44,Gradual_distrust
99.92,8.7,82.37,4.92,0.5506758,0.002879731,0.3787398,0.09680194,0.007576553,0.001980165,0.004643751,-3.78,-17.55,Gradual_distrust
99.92,8.7,80.32,4.28,0.5426788,0.00265886,0.3903944,0.1081196,0.007551492,0.001789334,0.00438344,-4.42,-19.6,Gradual_distrust
99.92,8.7,80.33,4.29,0.5345484,0.002406491,0.4027815,0.1160731,0.007538305,0.001622412,0.004253023,-4.41,-19.59,Gradual_distrust
99.92,8.7,80.33,4.28,0.5298384,0.002160238,0.4093729,0.1235535,0.007373008,0.00146605,0.004219135,-4.42,-19.59,Gradual_distrust
99.92,8.7,80.32,4.27,0.5255151,0.001849484,0.4143496,0.1341005,0.007770732,0.001285083,0.00394509,-4.43,-19.6,Gradual_distrust
99.92,8.7,80.32,4.26,0.5234226,0.001623573,0.4166881,0.1427313,0.008117878,0.00116571,0.003687698,-4.44,-19.6,Gradual_distrust
99.92,8.7,80.33,4.25,0.5027581,0.001340997,0.4425561,0.1603448,0.01681563,0.000962823,0.004817882,-4.45,-19.59,Gradual_distrust
99.92,8.7,80.33,4.24,0.499279,0.001107602,0.4578251,0.1699023,0.01388893,0.003291658,0.003979347,-4.46,-19.59,Gradual_distrust
99.92,8.7,80.37,4.23,0.5021909,0.000931604,0.4703099,0.1667425,0.01870519,0.002768615,0.00334703,-4.47,-19.55,Gradual_distrust
99.92,8.7,80.33,4.23,0.5051028,0.000755607,0.4827947,0.1635826,0.02352145,0.002245572,0.002714714,-4.47,-19.59,Gradual_distrust
99.92,8.7,80.3,4.22,0.4792711,0.000595839,0.5000105,0.2064554,0.01854801,0.008938411,0.002140708,-4.48,-19.62,Gradual_distrust
99.92,8.7,80.33,4.21,0.246809,0.000122662,0.7633016,0.3080912,0.003818382,0.001840104,0.02938821,-4.49,-19.59,Gradual_distrust
99.92,8.7,80.38,4.2,0.2687503,0.000091936,0.7554039,0.2886671,0.007469665,0.001379166,0.02837546,-4.5,-19.54,Gradual_distrust
99.92,8.7,80.47,4.19,0.260701,0.000077186,0.7689391,0.2740038,0.00627123,0.001157893,0.02663375,-4.51,-19.45,Gradual_distrust
99.92,8.7,80.55,4.19,0.2526517,0.000062436,0.7824743,0.2593406,0.005072797,0.000936619,0.02489204,-4.51,-19.37,Gradual_distrust
99.92,8.7,80.72,4.19,0.2606721,0.000053624,0.7741356,0.2569791,0.00638346,0.000804437,0.02137909,-4.51,-19.2,Gradual_distrust
99.92,8.7,80.9,4.18,0.2686925,0.000044813,0.7657969,0.2546177,0.007694123,0.000672254,0.01786614,-4.52,-19.02,Gradual_distrust
99.92,8.7,81.03,4.17,0.6021392,0.08028211,0.3897195,0.0975922,0.0925383,0.000114107,0.02338916,-4.53,-18.89,Gradual_distrust
99.92,8.7,81.17,4.18,0.5904436,0.07282863,0.4003147,0.1124919,0.1001779,0.000085269,0.01747806,-4.52,-18.75,Gradual_distrust
99.92,8.7,81.3,4.16,0.5657474,0.07001252,0.4197609,0.116675,0.09064853,0.004465838,0.01679464,-4.54,-18.62,Gradual_distrust
99.92,8.7,81.45,4.16,0.5410511,0.06719641,0.4392071,0.120858,0.08111918,0.008846407,0.01611122,-4.54,-18.47,Gradual_distrust
99.92,8.7,81.67,4.16,0.5308767,0.06060487,0.4546847,0.1212957,0.07114086,0.01102606,0.01355916,-4.54,-18.25,Gradual_distrust
99.92,8.7,81.95,4.16,0.5207022,0.05401332,0.4701623,0.1217334,0.06116254,0.01320572,0.0110071,-4.54,-17.97,Gradual_distrust
99.92,8.7,82.2,4.15,0.4791256,0.04865354,0.5034462,0.1570243,0.05379793,0.0110939,0.009246878,-4.55,-17.72,Gradual_distrust
99.92,8.7,82.5,4.14,0.4375489,0.04329377,0.5367302,0.1923151,0.04643333,0.00898209,0.007486661,-4.56,-17.42,Gradual_distrust
99.92,8.7,82.8,4.14,0.4493247,0.06399305,0.51401,0.1884746,0.04816565,0.006408454,0.00534151,-4.56,-17.12,Gradual_distrust
99.92,8.7,83.13,4.15,0.4712586,0.01251525,0.3264692,0.05742977,0.01514801,0.05171134,0.02087187,-4.55,-16.79,Gradual_distrust
99.92,8.7,83.52,4.11,0.512861,0.01030251,0.3070715,0.06797684,0.03057578,0.05665484,0.02832048,-4.59,-16.4,Gradual_distrust
99.92,8.7,83.93,4.1,0.5544634,0.008089768,0.2876739,0.0785239,0.04600355,0.06159835,0.0357691,-4.6,-15.99,Gradual_distrust
99.92,8.7,84.37,4.11,0.4225272,0.00612378,0.4599002,0.0462761,0.02720823,0.03509229,0.02555722,-4.59,-15.55,Gradual_distrust
99.92,8.7,84.8,4.09,0.4360448,0.02466635,0.4293519,0.05317545,0.03439527,0.04839652,0.04046218,-4.61,-15.12,Gradual_distrust
99.92,8.7,85.28,4.13,0.4495623,0.04320895,0.3988036,0.06007482,0.04158233,0.06170078,0.05536718,-4.57,-14.64,Gradual_distrust
99.92,8.7,85.78,4.12,0.4621082,0.03590289,0.397398,0.0546587,0.03661748,0.05386725,0.0451568,-4.58,-14.14,Gradual_distrust
99.92,8.7,86.27,4.12,0.474654,0.02859685,0.3959925,0.0492426,0.03165264,0.04603374,0.03494644,-4.58,-13.65,Gradual_distrust
99.92,8.7,86.83,4.11,0.4794286,0.02585045,0.3994812,0.04564485,0.02966694,0.04231775,0.03239231,-4.59,-13.09,Gradual_distrust
99.92,8.7,87.33,4.1,0.4842031,0.02310406,0.4029699,0.04204709,0.02768124,0.03860175,0.02983819,-4.6,-12.59,Gradual_distrust
99.92,8.7,87.82,4.12,0.5073584,0.01898393,0.3932045,0.03493673,0.0246733,0.03193507,0.02705355,-4.58,-12.1,Gradual_distrust
99.92,8.7,88.27,4.12,0.5224633,0.01714173,0.3830084,0.03184028,0.02322992,0.02864609,0.03003872,-4.58,-11.65,Gradual_distrust
99.92,8.7,88.75,4.11,0.5375682,0.01529953,0.3728122,0.02874384,0.02178653,0.02535712,0.03302388,-4.59,-11.17,Gradual_distrust
99.92,8.7,89.22,4.11,0.7394931,0.01206166,0.19355,0.01484904,0.0129692,0.0141514,0.01914583,-4.59,-10.7,Gradual_distrust
99.92,8.7,89.63,4.11,0.7430562,0.01172323,0.1807057,0.01408564,0.01472046,0.01667713,0.01892621,-4.59,-10.29,Gradual_distrust
99.92,8.7,101.05,3.76,0.7484411,0.0115698,0.1691633,0.01347021,0.01658262,0.01815367,0.01853202,-4.94,1.13,Gradual_distrust
99.92,8.7,100.95,3.76,0.7554718,0.01143465,0.1570808,0.01283408,0.01844563,0.0191322,0.01817543,-4.94,1.03,Gradual_distrust
99.92,8.7,100.87,3.75,0.7626109,0.01117255,0.1454469,0.01212556,0.02071966,0.01984444,0.01768091,-4.95,0.95,Gradual_distrust
99.92,8.7,100.73,3.74,0.7672227,0.01102142,0.1374415,0.01174602,0.02210095,0.01987279,0.01751547,-4.96,0.81,Gradual_distrust
99.92,8.7,100.62,3.76,0.7678288,0.01080438,0.1337016,0.01167142,0.02329247,0.0192553,0.01815135,-4.94,0.7,Gradual_distrust
99.92,8.7,100.47,3.75,0.7663968,0.0105414,0.1324708,0.01203355,0.02419875,0.01788926,0.01949094,-4.95,0.55,Gradual_distrust
99.92,8.7,100.32,3.74,0.7656001,0.01056765,0.1309872,0.01298332,0.0250455,0.0167952,0.02083616,-4.96,0.4,Gradual_distrust
99.92,8.7,100.07,3.73,0.7648972,0.01059076,0.1306393,0.01342108,0.02546662,0.01628102,0.02141166,-4.97,0.15,Gradual_distrust
99.92,8.7,99.87,3.73,0.7624236,0.01082818,0.1314129,0.01456414,0.02650733,0.01524956,0.02251009,-4.97,-0.05,Gradual_distrust
99.92,8.7,99.67,3.73,0.7566267,0.01107917,0.1349897,0.01657127,0.02693798,0.01444766,0.02356898,-4.97,-0.25,Gradual_distrust
99.92,8.7,99.47,3.71,0.7480109,0.01123189,0.1406126,0.01887405,0.02739303,0.01413915,0.02393804,-4.99,-0.45,Gradual_distrust
99.92,8.7,99.27,3.73,0.7357731,0.01128314,0.1497721,0.02154688,0.02765876,0.01494994,0.02410289,-4.97,-0.65,Gradual_distrust
99.92,8.7,99.07,3.72,0.7119702,0.01095276,0.1695215,0.0243481,0.0273385,0.0162182,0.02459574,-4.98,-0.85,Gradual_distrust
99.92,8.7,98.87,3.71,0.691076,0.01053309,0.1871889,0.02612311,0.026478,0.01672706,0.0247542,-4.99,-1.05,Gradual_distrust
99.92,8.7,98.65,3.7,0.6726769,0.01005437,0.2035705,0.02751355,0.02531528,0.01678168,0.02440934,-5,-1.27,Gradual_distrust
99.92,8.7,98.43,3.7,0.6564838,0.009616993,0.2188948,0.0288163,0.02406128,0.01659551,0.0236282,-5,-1.49,Gradual_distrust
99.92,8.7,98.23,3.72,0.6455975,0.009322606,0.229292,0.02967752,0.02268622,0.01610537,0.02245744,-4.98,-1.69,Gradual_distrust
99.92,8.7,98.07,3.71,0.6407638,0.009095681,0.2350603,0.02970428,0.02138771,0.01545683,0.0210644,-4.99,-1.85,Gradual_distrust
99.92,8.7,97.95,3.7,0.6358355,0.008665686,0.2408704,0.02896756,0.01978113,0.01465867,0.01921435,-5,-1.97,Gradual_distrust
99.92,8.7,97.82,3.7,0.6281939,0.008017072,0.2503335,0.02796799,0.01832316,0.01362006,0.01707447,-5,-2.1,Gradual_distrust
99.92,8.7,97.62,3.69,0.6260962,0.007852972,0.2530119,0.02764488,0.01788791,0.01342355,0.01649848,-5.01,-2.3,Gradual_distrust
99.92,8.7,97.47,3.69,0.6208344,0.00754763,0.2587597,0.02671751,0.01680401,0.01284479,0.01538974,-5.01,-2.45,Gradual_distrust
99.92,8.7,97.35,3.68,0.6153795,0.007281962,0.2659171,0.02556945,0.01563787,0.01251566,0.01438993,-5.02,-2.57,Gradual_distrust
99.92,8.7,97.25,3.69,0.5998925,0.006615789,0.2829775,0.02402811,0.01439618,0.01246377,0.01320883,-5.01,-2.67,Gradual_distrust
99.92,8.7,97.1,3.68,0.5892575,0.006251421,0.2956445,0.02402791,0.01381844,0.01277436,0.01288607,-5.02,-2.82,Gradual_distrust
99.92,8.7,96.93,3.67,0.5786226,0.005887054,0.3083115,0.02402771,0.01324069,0.01308495,0.01256331,-5.03,-2.99,Gradual_distrust
99.92,8.7,96.82,3.64,0.5707731,0.005413762,0.3235317,0.02463585,0.01235188,0.01275535,0.01221519,-5.06,-3.1,Gradual_distrust
99.92,8.7,96.72,3.67,0.5629235,0.004940471,0.3387519,0.02524399,0.01146307,0.01242576,0.01186708,-5.03,-3.2,Gradual_distrust
99.92,8.7,96.63,3.68,0.5548309,0.004618319,0.3497804,0.02598007,0.01093861,0.01278064,0.01161102,-5.02,-3.29,Gradual_distrust
99.92,8.7,96.55,3.69,0.5594808,0.005238811,0.3398862,0.02827129,0.01037242,0.01383347,0.01122788,-5.01,-3.37,Gradual_distrust
99.92,8.7,96.33,3.69,0.5641306,0.005859304,0.3299919,0.03056251,0.009806225,0.01488629,0.01084475,-5.01,-3.59,Gradual_distrust
99.92,8.7,96.07,3.69,0.5561085,0.005891734,0.3375192,0.03173325,0.009455502,0.01566526,0.0108195,-5.01,-3.85,Gradual_distrust
99.92,8.7,95.95,3.69,0.5480863,0.005924165,0.3450464,0.032904,0.009104779,0.01644423,0.01079425,-5.01,-3.97,Gradual_distrust
99.92,8.7,95.8,3.68,0.5438125,0.02117705,0.3156345,0.05183625,0.02428848,0.03202558,0.03867634,-5.02,-4.12,Gradual_distrust
99.92,8.7,95.63,3.68,0.5395386,0.03642992,0.2862226,0.07076848,0.03947216,0.04760691,0.06655839,-5.02,-4.29,Gradual_distrust
99.92,8.7,95.45,3.68,0.5425203,0.03720418,0.2787875,0.1046338,0.04349241,0.05148688,0.08006545,-5.02,-4.47,Gradual_distrust
99.92,8.7,95.33,3.68,0.545502,0.03797845,0.2713523,0.138499,0.04751265,0.05536686,0.09357251,-5.02,-4.59,Gradual_distrust
99.92,8.7,95.23,3.65,0.5336861,0.03729038,0.2915184,0.1497526,0.04215018,0.05901534,0.1036169,-5.05,-4.69,Gradual_distrust
99.92,8.7,95,3.65,0.5218702,0.0366023,0.3116845,0.1610062,0.0367877,0.06266382,0.1136614,-5.05,-4.92,Gradual_distrust
99.92,8.7,94.78,3.65,0.4345325,0.05558489,0.4069476,0.124277,0.05332856,0.08323448,0.1354117,-5.05,-5.14,Gradual_distrust
99.92,8.7,87.18,2.99,0.7003165,0.1013966,0.07124283,0.02711928,0.008311068,0.02026886,0.004442535,-5.71,-12.74,Gradual_distrust
99.92,8.7,87.4,2.99,0.6728725,0.08659618,0.1354535,0.04120447,0.01334772,0.01378139,0.004726828,-5.71,-12.52,Gradual_distrust
99.92,8.7,87.63,3,0.5556404,0.05805776,0.201175,0.02915962,0.01331185,0.008175205,0.003099542,-5.7,-12.29,Gradual_distrust
99.92,8.7,87.88,3,0.5609355,0.05371045,0.2084336,0.03619571,0.01342579,0.007541552,0.003259181,-5.7,-12.04,Gradual_distrust
99.92,8.7,88.17,2.99,0.5662307,0.04936313,0.2156922,0.0432318,0.01353974,0.006907898,0.00341882,-5.71,-11.75,Gradual_distrust
99.92,8.7,88.47,2.97,0.5691423,0.0407715,0.259822,0.05456688,0.01118316,0.01129945,0.007718597,-5.73,-11.45,Gradual_distrust
99.92,8.7,88.77,2.96,0.6265836,0.000123726,0.2834405,0.1925207,0.008807066,0.007300992,0.002921025,-5.74,-11.15,Gradual_distrust
99.92,8.7,89.08,2.95,0.6289445,0.000113687,0.2809607,0.1907914,0.008761152,0.0070703,0.003061738,-5.75,-10.84,Gradual_distrust
99.92,8.7,89.4,2.95,0.6313053,0.000103647,0.2784809,0.189062,0.008715237,0.006839607,0.003202451,-5.75,-10.52,Gradual_distrust
99.92,8.7,89.72,2.98,0.6340061,0.00013287,0.2763111,0.1853469,0.008688531,0.006583824,0.003412552,-5.72,-10.2,Gradual_distrust
99.92,8.7,90.05,2.98,0.6354856,0.000149472,0.2778536,0.1861725,0.009115142,0.005954898,0.003873252,-5.72,-9.87,Gradual_distrust
99.92,8.7,90.4,2.96,0.6372637,0.000145561,0.2782347,0.1953353,0.009674093,0.005497473,0.00402559,-5.74,-9.52,Gradual_distrust
99.92,8.7,90.72,2.95,0.6390386,0.000139964,0.2784565,0.2050642,0.01004545,0.005207082,0.004089474,-5.75,-9.2,Gradual_distrust
99.92,8.7,91.02,2.96,0.6408134,0.000134368,0.2786783,0.2147931,0.0104168,0.004916692,0.004153357,-5.74,-8.9,Gradual_distrust
99.92,8.7,91.3,2.99,0.6606736,0.000119083,0.2666942,0.2165134,0.01105898,0.004180639,0.004906222,-5.71,-8.62,Gradual_distrust
99.92,8.7,91.55,2.97,0.6722235,0.000108602,0.2594807,0.2133969,0.01165351,0.003989713,0.005333114,-5.73,-8.37,Gradual_distrust
99.92,8.7,91.83,2.97,0.6848306,0.000098965,0.2498849,0.2052931,0.01310992,0.004354375,0.006068859,-5.73,-8.09,Gradual_distrust
99.92,8.7,92.15,2.94,0.6957138,0.000089469,0.2437936,0.1911276,0.01467897,0.005360326,0.006428703,-5.76,-7.77,Gradual_distrust
99.92,8.7,92.48,2.96,0.7024744,0.000079991,0.239803,0.1774153,0.01595746,0.007009772,0.00674699,-5.74,-7.44,Gradual_distrust
99.92,8.7,92.87,2.96,0.7031884,0.000068277,0.2452574,0.1618861,0.01731459,0.008619393,0.008052676,-5.74,-7.05,Gradual_distrust
99.92,8.7,93.18,2.93,0.7054763,0.000060046,0.2467384,0.1539357,0.0185594,0.009891755,0.008826884,-5.77,-6.74,Gradual_distrust
99.92,8.7,93.38,2.97,0.7065215,0.000052354,0.2485816,0.1470898,0.02003743,0.01105652,0.009024117,-5.73,-6.54,Gradual_distrust
99.92,8.7,93.48,2.92,0.7034407,0.000370464,0.2524031,0.1412852,0.02110569,0.01165446,0.00936575,-5.78,-6.44,Gradual_distrust
99.92,8.7,93.65,2.93,0.7006544,0.000667309,0.2543079,0.1397486,0.02186667,0.01134733,0.009909476,-5.77,-6.27,Gradual_distrust
99.92,8.7,93.78,2.92,0.6914979,0.000899536,0.2620155,0.1467625,0.02196812,0.01078603,0.01071397,-5.78,-6.14,Gradual_distrust
99.92,8.7,93.93,2.92,0.6708826,0.001259311,0.2783387,0.1614679,0.02167874,0.01039577,0.01066417,-5.78,-5.99,Gradual_distrust
99.92,8.7,94.07,2.93,0.6623682,0.001354152,0.285495,0.1680172,0.02159634,0.01023639,0.01053034,-5.77,-5.85,Gradual_distrust
99.92,8.7,94.22,2.96,0.6435881,0.001443021,0.3042791,0.18339,0.02168373,0.009793162,0.01019811,-5.74,-5.7,Gradual_distrust
99.92,8.7,94.37,2.95,0.6220245,0.001875357,0.3250092,0.2052915,0.0216039,0.009267174,0.009787595,-5.75,-5.55,Gradual_distrust
99.92,8.7,94.52,2.94,0.6219077,0.0903431,0.04251925,0.0126999,0.0173607,0.000007421,0.001582196,-5.76,-5.4,Gradual_distrust
99.92,8.7,94.68,2.93,0.5613115,0.08276835,0.1571773,0.02436435,0.02199814,0.000010615,0.00158331,-5.77,-5.24,Gradual_distrust
99.92,8.7,94.87,2.91,0.5007154,0.07519361,0.2718353,0.03602878,0.02663557,0.000013808,0.001584423,-5.79,-5.05,Gradual_distrust
99.92,8.7,95.1,2.91,0.4523293,0.06818281,0.3587649,0.04671444,0.03048239,0.000330256,0.001675379,-5.79,-4.82,Gradual_distrust
99.92,8.7,95.35,2.93,0.4163811,0.06285087,0.4211724,0.05375959,0.03451242,0.000467653,0.001736832,-5.77,-4.57,Gradual_distrust
99.92,8.7,95.6,2.94,0.4343333,0.06871463,0.3879595,0.09697238,0.05845209,0.0112692,0.007849647,-5.76,-4.32,Gradual_distrust
99.92,8.7,95.85,2.91,0.4581939,0.08053302,0.3552581,0.1103687,0.06768502,0.03674407,0.04301933,-5.79,-4.07,Gradual_distrust
99.92,8.7,96.08,2.91,0.4569679,0.08431476,0.3593576,0.1135607,0.07121608,0.04550724,0.05108783,-5.79,-3.84,Gradual_distrust
99.92,8.7,96.32,2.9,0.4557419,0.0880965,0.363457,0.1167526,0.07474715,0.05427039,0.05915632,-5.8,-3.6,Gradual_distrust
99.92,8.7,96.6,2.91,0.4712962,0.08236166,0.3581973,0.1139164,0.07250199,0.07282856,0.05809966,-5.79,-3.32,Gradual_distrust
99.92,8.7,96.88,2.9,0.4868506,0.07662682,0.3529376,0.1110801,0.07025683,0.09138673,0.057043,-5.8,-3.04,Gradual_distrust
99.92,8.7,104.55,2.76,0.4981139,0.0703053,0.3361494,0.1106086,0.06247286,0.07966655,0.04963727,-5.94,4.63,Gradual_distrust
99.92,8.7,104.5,2.76,0.5093773,0.06398375,0.3193612,0.1101371,0.05468888,0.06794634,0.04223153,-5.94,4.58,Gradual_distrust
99.92,8.7,104.35,2.76,0.5133459,0.05920724,0.3109612,0.113515,0.06155223,0.07438057,0.05276161,-5.94,4.43,Gradual_distrust
99.92,8.7,104.18,2.75,0.537938,0.05394743,0.2968361,0.1219798,0.05732604,0.07431362,0.05384981,-5.95,4.26,Gradual_distrust
99.92,8.7,104.02,2.75,0.5625301,0.04868761,0.2827109,0.1304447,0.05309986,0.07424667,0.054938,-5.95,4.1,Gradual_distrust
99.92,8.7,103.85,2.74,0.5815142,0.04399784,0.2666749,0.142831,0.05023241,0.07806621,0.05627162,-5.96,3.93,Gradual_distrust
99.92,8.7,103.72,2.73,0.6004983,0.03930808,0.250639,0.1552172,0.04736496,0.08188575,0.05760524,-5.97,3.8,Gradual_distrust
99.92,8.7,103.47,2.73,0.6130533,0.03761442,0.2362135,0.1624813,0.04813149,0.09354011,0.0646867,-5.97,3.55,Gradual_distrust
99.92,8.7,103.3,2.73,0.6251308,0.03414446,0.2266705,0.1692263,0.04533502,0.09374083,0.06409801,-5.97,3.38,Gradual_distrust
99.92,8.7,103.17,2.73,0.6372084,0.03067451,0.2171275,0.1759713,0.04253855,0.09394155,0.06350932,-5.97,3.25,Gradual_distrust
99.92,8.7,103.05,2.73,0.6590124,0.03196289,0.2068648,0.1722055,0.04282454,0.09192739,0.06153084,-5.97,3.13,Gradual_distrust
99.92,8.7,102.95,2.72,0.6808164,0.03325128,0.196602,0.1684397,0.04311054,0.08991323,0.05955236,-5.98,3.03,Gradual_distrust
99.92,8.7,102.73,2.73,0.6569277,0.03024032,0.2284762,0.1507957,0.03791734,0.08203114,0.05163133,-5.97,2.81,Gradual_distrust
99.92,8.7,102.55,2.72,0.633039,0.02722936,0.2603504,0.1331517,0.03272413,0.07414904,0.04371029,-5.98,2.63,Gradual_distrust
99.92,8.7,102.38,2.72,0.6237427,0.03556256,0.2308194,0.1587488,0.03940061,0.0888596,0.0467264,-5.98,2.46,Gradual_distrust
99.92,8.7,102.18,2.73,0.6086723,0.04058033,0.2211629,0.1749614,0.04629347,0.09956391,0.05025614,-5.97,2.26,Gradual_distrust
99.92,8.7,101.88,2.72,0.5936019,0.0455981,0.2115064,0.191174,0.05318634,0.1102682,0.05378589,-5.98,1.96,Gradual_distrust
99.92,8.7,101.58,2.72,0.5695776,0.0497016,0.2268452,0.2023194,0.05855307,0.1118888,0.05492626,-5.98,1.66,Gradual_distrust
99.92,8.7,101.27,2.72,0.5455533,0.0538051,0.2421839,0.2134648,0.06391978,0.1135094,0.05606662,-5.98,1.35,Gradual_distrust
99.92,8.7,100.95,2.72,0.5241568,0.05673417,0.2580194,0.2279379,0.07034932,0.106633,0.05556601,-5.98,1.03,Gradual_distrust
99.92,8.7,100.67,2.71,0.5027604,0.05966324,0.273855,0.2424111,0.07677887,0.09975658,0.05506539,-5.99,0.75,Gradual_distrust
99.92,8.7,100.38,2.71,0.3526573,0.02057578,0.6428722,0.08784759,0.004426225,0.02713211,0.08640777,-5.99,0.46,Gradual_distrust
99.92,8.7,100.1,2.71,0.3958527,0.01844742,0.6045622,0.0868197,0.00378969,0.02518543,0.08190407,-5.99,0.18,Gradual_distrust
99.92,8.7,99.83,2.7,0.439048,0.01631906,0.5662522,0.08579181,0.003153156,0.02323875,0.07740038,-6,-0.09,Gradual_distrust
99.92,8.7,99.58,2.69,0.4942134,0.01625191,0.5061381,0.07337965,0.002678496,0.01980137,0.06573136,-6.01,-0.34,Gradual_distrust
99.92,8.7,99.33,2.7,0.5493788,0.01618477,0.446024,0.0609675,0.002203835,0.016364,0.05406234,-6,-0.59,Gradual_distrust
99.92,8.7,99.08,2.69,0.5918652,0.01669479,0.3908181,0.05204462,0.00375214,0.01367179,0.04357489,-6.01,-0.84,Gradual_distrust
99.92,8.7,98.82,2.69,0.6343517,0.01720481,0.3356121,0.04312174,0.005300447,0.01097959,0.03308743,-6.01,-1.1,Gradual_distrust
99.92,8.7,98.52,2.7,0.6429583,0.01735065,0.3223701,0.04154103,0.005667394,0.01036675,0.03068936,-6,-1.4,Gradual_distrust
99.92,8.7,98.18,2.69,0.6554844,0.01758812,0.2965946,0.04237555,0.006442857,0.00913183,0.02576133,-6.01,-1.74,Gradual_distrust
99.92,8.7,97.88,2.69,0.6537775,0.02352946,0.2896271,0.0709253,0.01153273,0.01275361,0.02712291,-6.01,-2.04,Gradual_distrust
99.92,8.7,97.58,2.68,0.6408045,0.02902708,0.2855948,0.0995413,0.01645553,0.0147269,0.02771428,-6.02,-2.34,Gradual_distrust
99.92,8.7,97.33,2.68,0.6278315,0.03452469,0.2815625,0.1281573,0.02137832,0.01670019,0.02830565,-6.02,-2.59,Gradual_distrust
99.92,8.7,97.08,2.69,0.5620988,0.04496019,0.3170235,0.2190733,0.01581001,0.01528175,0.02405027,-6.01,-2.84,Gradual_distrust
99.92,8.7,96.87,2.68,0.5735408,0.04050526,0.3118638,0.197543,0.01466289,0.01369894,0.02165528,-6.02,-3.05,Gradual_distrust
99.92,8.7,96.7,2.68,0.5849828,0.03605034,0.3067042,0.1760127,0.01351577,0.01211613,0.01926029,-6.02,-3.22,Gradual_distrust
99.92,8.7,96.58,2.68,0.5964248,0.03159541,0.3015445,0.1544824,0.01236864,0.01053332,0.0168653,-6.02,-3.34,Gradual_distrust
99.92,8.7,96.42,2.68,0.6138104,0.02535172,0.2918583,0.1281157,0.01078402,0.008213884,0.01342398,-6.02,-3.5,Gradual_distrust
99.92,8.7,96.3,2.67,0.6231584,0.02207057,0.2866798,0.1150384,0.01003431,0.00699708,0.0116136,-6.03,-3.62,Gradual_distrust
99.92,8.7,96.2,2.67,0.6317922,0.01943648,0.2800522,0.1061894,0.009454371,0.006067191,0.01014016,-6.03,-3.72,Gradual_distrust
